com.google.cloud/google-cloud-storage,com.google.cloud/google-cloud-storage/1.37.1
com.google.code.findbugs/jsr305,com.google.code.findbugs/jsr305/3.0.2
com.google.guava/guava,com.google.guava/guava/20.0
javax.inject/javax.inject,javax.inject/javax.inject/1
com.google.auto.service/auto-service,com.google.auto.service/auto-service/1.0-rc3
com.google.auto.value/auto-value,com.google.auto.value/auto-value/1.4
com.google.guava/guava-testlib,com.google.guava/guava-testlib/20.0
com.google.truth/truth,com.google.truth/truth/0.30
junit/junit,junit/junit/4.12
org.mockito/mockito-core,org.mockito/mockito-core/1.9.5
